sampno,vehno
1691749,3.0
1691749,4.0
1691931,1.0
1693548,1.0
1694755,1.0
1694755,2.0
1694755,3.0
1694755,4.0
1695555,1.0
1695555,2.0
1696511,1.0
1696511,2.0
1696511,3.0
1696587,1.0
1696587,2.0
1696587,3.0
1697764,1.0
1697764,2.0
1697764,3.0
1698401,1.0
1698401,2.0
1698674,1.0
1698957,1.0
1698997,1.0
1698997,2.0
1699305,1.0
1699305,2.0
1700149,1.0
1700583,1.0
1700583,2.0
1700583,3.0
1702144,1.0
1702144,2.0
1703104,1.0
1703387,1.0
1703387,2.0
1705458,1.0
1705458,2.0
1705458,3.0
1705458,4.0
1705476,1.0
1705476,2.0
1705476,3.0
1705476,4.0
1706173,1.0
1706173,2.0
1706173,3.0
1706323,1.0
1706323,2.0
1706427,1.0
1706427,2.0
1707067,1.0
1707067,2.0
1707501,1.0
1707501,2.0
1707897,1.0
1707897,2.0
1708039,1.0
1708122,1.0
1708456,1.0
1708456,2.0
1709816,1.0
1709816,2.0
1709816,3.0
1710680,1.0
1710680,2.0
1710685,1.0
1710761,1.0
1710761,2.0
1710761,3.0
1710761,4.0
1710859,1.0
1710859,2.0
1711102,1.0
1711518,1.0
1713739,1.0
1713830,1.0
1714143,1.0
1714143,2.0
1714143,3.0
1714143,4.0
1714143,5.0
1714143,6.0
1714247,1.0
1714629,1.0
1714629,2.0
1714629,3.0
1714629,4.0
1714629,5.0
1715868,1.0
1715868,2.0
1716676,1.0
1716676,2.0
1716994,1.0
1716994,2.0
1716994,3.0
1716994,4.0
1717398,1.0
1717398,2.0
1717606,1.0
1717606,2.0
1718869,1.0
1718869,2.0
1718904,1.0
1718904,2.0
1718977,1.0
1785841,1.0
1718977,2.0
1719338,1.0
1719338,2.0
1720267,1.0
1720874,1.0
1723558,1.0
1723878,1.0
1723878,2.0
1724703,1.0
1724703,2.0
1724703,3.0
1724747,1.0
1725691,1.0
1725691,2.0
1725925,1.0
1725964,1.0
1727250,1.0
1727250,2.0
1727862,1.0
1727862,2.0
1727862,3.0
1727916,1.0
1727916,2.0
1728233,1.0
1728233,2.0
1729499,1.0
1729499,2.0
1729499,3.0
1729873,1.0
1729873,2.0
1729873,3.0
1730044,1.0
1730044,2.0
1730044,3.0
1730044,4.0
1730044,5.0
1730232,1.0
1730461,1.0
1730461,2.0
1730578,1.0
1730578,2.0
1730784,1.0
1730784,2.0
1732742,1.0
1733407,1.0
1733915,1.0
1734251,1.0
1734657,1.0
1734657,2.0
1734657,3.0
1735474,1.0
1735474,2.0
1735669,1.0
1735786,1.0
1735786,2.0
1735890,1.0
1735944,1.0
1735944,2.0
1735944,3.0
1736166,1.0
1736166,2.0
1736166,3.0
1736166,4.0
1736848,1.0
1736942,1.0
1737489,1.0
1737489,2.0
1737802,1.0
1738604,1.0
1738604,2.0
1738751,1.0
1738751,2.0
1738904,1.0
1738904,2.0
1741884,1.0
1741884,2.0
1741884,3.0
1741884,4.0
1742105,1.0
1742105,2.0
1742196,1.0
1743007,1.0
1743007,2.0
1743007,3.0
1743264,1.0
1743264,2.0
1743264,3.0
1743264,4.0
1743537,1.0
1744327,1.0
1744544,1.0
1744544,2.0
1745993,1.0
1745993,2.0
1748112,1.0
1748112,2.0
1748552,1.0
1748552,2.0
1748964,1.0
1748964,2.0
1748964,3.0
1749656,1.0
1750815,1.0
1750815,2.0
1750815,3.0
1750815,4.0
1751340,1.0
1751340,2.0
1751383,1.0
1751383,2.0
1751692,1.0
1751692,2.0
1752136,1.0
1752136,2.0
1753402,1.0
1753402,2.0
1753402,3.0
1753860,1.0
1753860,2.0
1754467,1.0
1754467,2.0
1754467,3.0
1754564,1.0
1754564,2.0
1755010,1.0
1755010,2.0
1755781,1.0
1755781,2.0
1755781,3.0
1756021,1.0
1756021,2.0
1756251,1.0
1756251,2.0
1756251,3.0
1756653,1.0
1756653,2.0
1756716,1.0
1756812,1.0
1757462,1.0
1757462,2.0
1757633,1.0
1757798,1.0
1757798,2.0
1757966,1.0
1757966,2.0
1757966,3.0
1758320,1.0
1758320,2.0
1758320,3.0
1759083,1.0
1759083,2.0
1759083,3.0
1759098,1.0
1759584,1.0
1759584,2.0
1759584,3.0
1760168,1.0
1760168,2.0
1760651,1.0
1760651,2.0
1760801,1.0
1760801,2.0
1761106,1.0
1761597,1.0
1761597,2.0
1761597,3.0
1762035,1.0
1762605,1.0
1762605,2.0
1762605,3.0
1763164,1.0
1763164,2.0
1763689,1.0
1764658,1.0
1764962,1.0
1764962,2.0
1765382,1.0
1766425,1.0
1766425,2.0
1767413,1.0
1767566,1.0
1767566,2.0
1767914,1.0
1768531,1.0
1769646,1.0
1769646,2.0
1769995,1.0
1770595,1.0
1770595,2.0
1770595,3.0
1772480,1.0
1772480,2.0
1772480,3.0
1772664,1.0
1772664,2.0
1772947,1.0
1772947,2.0
1773017,1.0
1773017,2.0
1773858,1.0
1773858,2.0
1774235,1.0
1774998,1.0
1774998,2.0
1774998,3.0
1775134,1.0
1775214,1.0
1775336,1.0
1775336,2.0
1776044,1.0
1776044,2.0
1776337,1.0
1776337,2.0
1776848,1.0
1777977,1.0
1777977,2.0
1778883,1.0
1778883,2.0
1780168,1.0
1780168,2.0
1781509,1.0
1781509,2.0
1781845,1.0
1781845,2.0
1782161,1.0
1783183,1.0
1783241,1.0
1783376,1.0
1783376,2.0
1783773,1.0
1783773,2.0
1785732,1.0
1785732,2.0
1785841,2.0
1785841,3.0
1786065,1.0
1786065,2.0
1786071,1.0
1786071,2.0
1786071,3.0
1786820,1.0
1786974,1.0
1786974,2.0
1787202,1.0
1787349,1.0
1787349,2.0
1788069,1.0
1788069,2.0
1788069,3.0
1788181,1.0
1789599,1.0
1789599,2.0
1789757,1.0
1789757,2.0
1789764,1.0
1789764,2.0
1789871,1.0
1790887,1.0
1790887,2.0
1790983,1.0
1790983,2.0
1790983,3.0
1791202,1.0
1791454,1.0
1791454,2.0
1792482,1.0
1792482,2.0
1793318,1.0
1793694,1.0
1793694,2.0
1794394,1.0
1794394,2.0
1794394,3.0
1794731,1.0
1794731,2.0
1794763,1.0
1794807,1.0
1794807,2.0
1795045,1.0
1795045,2.0
1795045,3.0
1795364,1.0
1795364,2.0
1795364,3.0
1795701,1.0
1796001,1.0
1796001,2.0
1796332,1.0
1796332,2.0
1796332,3.0
1796332,4.0
1797352,1.0
1797352,2.0
1797352,3.0
1797412,1.0
1797412,2.0
1797643,1.0
1797643,2.0
1797643,3.0
1797643,4.0
1797643,5.0
1797643,6.0
1797643,7.0
1797643,8.0
1797670,1.0
1797670,2.0
1798039,1.0
1798039,2.0
1798039,3.0
1798039,4.0
1800348,1.0
1800348,2.0
1800348,3.0
1800378,1.0
1800449,1.0
1800919,1.0
1800919,2.0
1800919,3.0
1801683,1.0
1801683,2.0
1802321,1.0
1802365,1.0
1803020,1.0
1803141,1.0
1804486,1.0
1804486,2.0
1804486,3.0
1804486,4.0
1804851,1.0
1805175,1.0
1805598,1.0
1805598,2.0
1805697,1.0
1805697,2.0
1805697,3.0
1806747,1.0
1807029,1.0
1807029,2.0
1807029,3.0
1807251,1.0
1807776,1.0
1808042,1.0
1808387,1.0
1808387,2.0
1808921,1.0
1808921,2.0
1809002,1.0
1809003,1.0
1809003,2.0
1809003,3.0
1809003,4.0
1809029,1.0
1809029,2.0
1809173,1.0
1809785,1.0
1809892,1.0
1809892,2.0
1810330,1.0
1810469,1.0
1810469,2.0
1810731,1.0
1810731,2.0
1810731,3.0
1810880,1.0
1810880,2.0
1810880,3.0
1810880,4.0
1811461,1.0
1811461,2.0
1811607,1.0
1812537,1.0
1812537,2.0
1812537,3.0
1813571,1.0
1813571,2.0
1813588,1.0
1813588,2.0
1813691,1.0
1813691,2.0
1813812,1.0
1813812,2.0
1813864,1.0
1813864,2.0
1814103,1.0
1814103,2.0
1814103,3.0
1814705,1.0
1815221,1.0
1815221,2.0
1815399,1.0
1815399,2.0
1815781,1.0
1815781,2.0
1816159,1.0
1816159,2.0
1816165,1.0
1816165,2.0
1816581,1.0
1817006,1.0
1817006,2.0
1818164,1.0
1818383,1.0
1818383,2.0
1818383,3.0
1818383,4.0
1819331,1.0
1819331,2.0
1819854,1.0
1819854,2.0
1820150,1.0
1820551,1.0
1820551,2.0
1821051,1.0
1821051,2.0
1821051,3.0
1821801,1.0
1821912,1.0
1821912,2.0
1821951,1.0
1823150,1.0
1823276,1.0
1823276,2.0
1823435,1.0
1823435,2.0
1823765,1.0
1823765,2.0
1823791,1.0
1823791,2.0
1824605,1.0
1825682,1.0
1825722,1.0
1825722,2.0
1825722,3.0
1828200,1.0
1828200,2.0
1828483,1.0
1828483,2.0
1828483,3.0
1828657,1.0
1828657,2.0
1828657,3.0
1829227,1.0
1829646,1.0
1829751,1.0
1830628,1.0
1830628,2.0
1830863,1.0
1831324,1.0
1831324,2.0
1831734,1.0
1832816,1.0
1832816,2.0
1833190,1.0
1833190,2.0
1833190,3.0
1833484,1.0
1833484,2.0
1833979,1.0
1833979,2.0
1834627,1.0
1834627,2.0
1834680,1.0
1834680,2.0
1834687,1.0
1834687,2.0
1835395,1.0
1835785,1.0
1835926,1.0
1835926,2.0
1836171,1.0
1836171,2.0
1836240,1.0
1836342,1.0
1836342,2.0
1836737,1.0
1836737,2.0
1836898,1.0
1836898,2.0
1836898,3.0
1837348,1.0
1837348,2.0
1837881,1.0
1838353,1.0
1839404,1.0
1840095,1.0
1840095,2.0
1840373,1.0
1840373,2.0
1840635,1.0
1841611,1.0
1841611,2.0
1841788,1.0
1841788,2.0
1841788,3.0
1841906,1.0
1843184,1.0
1843184,2.0
1843184,3.0
1843184,4.0
1843302,1.0
1843302,2.0
1843401,1.0
1843401,2.0
1843482,1.0
1844249,1.0
1844249,2.0
1844249,3.0
1844422,1.0
1844422,2.0
1844710,1.0
1845440,1.0
1845440,2.0
1845781,1.0
1846265,1.0
1846773,1.0
1846773,2.0
1847918,1.0
1847918,2.0
1848317,1.0
1849129,1.0
1849577,1.0
1849577,2.0
1850857,1.0
1850857,2.0
1850857,3.0
1851674,1.0
1851674,2.0
1851674,3.0
1851928,1.0
1851928,2.0
1851928,3.0
1851928,4.0
1852044,1.0
1852044,2.0
1852468,1.0
1852468,2.0
1852849,1.0
1853276,1.0
1853495,1.0
1853495,2.0
1853610,1.0
1853725,1.0
1853725,2.0
1853725,3.0
1853748,1.0
1853806,1.0
1854421,1.0
1854825,1.0
1854841,1.0
1856227,1.0
1856334,1.0
1857630,1.0
1857897,1.0
1857897,2.0
1858733,1.0
1858733,2.0
1858733,3.0
1859643,1.0
1893180,1.0
1859643,2.0
1859694,1.0
1859694,2.0
1859728,1.0
1859728,2.0
1860902,1.0
1862218,1.0
1862218,2.0
1862381,1.0
1862959,1.0
1862959,2.0
1862959,3.0
1863060,1.0
1863060,2.0
1864062,1.0
1864364,1.0
1864364,2.0
1864364,3.0
1864631,1.0
1864631,2.0
1864802,1.0
1864802,2.0
1864802,3.0
1865133,1.0
1865133,2.0
1865133,3.0
1865133,4.0
1865622,1.0
1865622,2.0
1865672,1.0
1865672,2.0
1865672,3.0
1865741,1.0
1866148,1.0
1866148,2.0
1867438,1.0
1867438,2.0
1867438,3.0
1867438,4.0
1867493,1.0
1867493,2.0
1867493,3.0
1867493,4.0
1867493,5.0
1867493,6.0
1867716,1.0
1867716,2.0
1868199,1.0
1868199,2.0
1868760,1.0
1868826,1.0
1868958,1.0
1868958,2.0
1869874,1.0
1869874,2.0
1869994,1.0
1870186,1.0
1870485,1.0
1870485,2.0
1870530,1.0
1870530,2.0
1870530,3.0
1871671,1.0
1871671,2.0
1872374,1.0
1872374,2.0
1873060,1.0
1873740,1.0
1873740,2.0
1873750,1.0
1875074,1.0
1875074,2.0
1877029,1.0
1877029,2.0
1877117,1.0
1877117,2.0
1877237,1.0
1877237,2.0
1878890,1.0
1878890,2.0
1879085,1.0
1879959,1.0
1880118,1.0
1880118,2.0
1880537,1.0
1880537,2.0
1880685,1.0
1880870,1.0
1880870,2.0
1880930,1.0
1880930,2.0
1880930,3.0
1881930,1.0
1881930,2.0
1882070,1.0
1882070,2.0
1882743,1.0
1882928,1.0
1882946,1.0
1882946,2.0
1882946,3.0
1883466,1.0
1883932,1.0
1883932,2.0
1884094,1.0
1884212,1.0
1884212,2.0
1884212,3.0
1884212,4.0
1884410,1.0
1884606,1.0
1884606,2.0
1884698,1.0
1884698,2.0
1885128,1.0
1885128,2.0
1885266,1.0
1885945,1.0
1885945,2.0
1885945,3.0
1886250,1.0
1886378,1.0
1886517,1.0
1886517,2.0
1886784,1.0
1886784,2.0
1886784,3.0
1886895,1.0
1887127,1.0
1887127,2.0
1887783,1.0
1887783,2.0
1887783,3.0
1888073,1.0
1889838,1.0
1889838,2.0
1891168,1.0
1891168,2.0
1892396,1.0
1892396,2.0
1892606,1.0
1893180,2.0
1893196,1.0
1893456,1.0
1893456,2.0
1893859,1.0
1894056,1.0
1894572,1.0
1894572,2.0
1895146,1.0
1895146,2.0
1895273,1.0
1895902,1.0
1895902,2.0
1896127,1.0
1896127,2.0
1896127,3.0
1896225,1.0
1896225,2.0
1896225,3.0
1897228,1.0
1897363,1.0
1897363,2.0
1897787,1.0
1898304,1.0
1898304,2.0
1898304,3.0
1898304,4.0
1898547,1.0
1898547,2.0
1898895,1.0
1898895,2.0
1899218,1.0
1899218,2.0
1899417,1.0
1899417,2.0
1899979,1.0
1900024,1.0
1900537,1.0
1900537,2.0
1900537,3.0
1900653,1.0
1900653,2.0
1900653,3.0
1900653,4.0
1901897,1.0
1901897,2.0
1901897,3.0
1902937,1.0
1903308,1.0
1904007,1.0
1904177,1.0
1904177,2.0
1904177,3.0
1904177,4.0
1904478,1.0
1905596,1.0
1906737,1.0
1906737,2.0
1906737,3.0
1907374,1.0
1907374,2.0
1907718,1.0
1907765,1.0
1907765,2.0
1907765,3.0
1907862,1.0
1907862,2.0
1907866,1.0
1907866,2.0
1908046,1.0
1908506,1.0
1908506,2.0
1908597,1.0
1908730,1.0
1908730,2.0
1908943,1.0
1909738,1.0
1909959,1.0
1909959,2.0
1909959,3.0
1910966,1.0
1910966,2.0
1910966,3.0
1910966,4.0
1912250,1.0
1912250,2.0
1912275,1.0
1913924,1.0
1914519,1.0
1914519,2.0
1915988,1.0
1916807,1.0
1916807,2.0
1916807,3.0
1917596,1.0
1917596,2.0
1917596,3.0
1919262,1.0
1919836,1.0
1919943,1.0
1919943,2.0
1920059,1.0
1920545,1.0
1920545,2.0
1920643,1.0
1920643,2.0
1921023,1.0
1921023,2.0
1921171,1.0
1921171,2.0
1921455,1.0
1921455,2.0
1921576,1.0
1921576,2.0
1921576,3.0
1922950,1.0
1922950,2.0
1922950,3.0
1924285,1.0
1924475,1.0
1925864,1.0
1926005,1.0
1926045,1.0
1926508,1.0
1926508,2.0
1926901,1.0
1926901,2.0
1926901,3.0
1926942,1.0
1927093,1.0
1928817,1.0
1928817,2.0
1928817,3.0
1929656,1.0
1929865,1.0
1929865,2.0
1929865,3.0
1929865,4.0
1929867,1.0
1929867,2.0
1930070,1.0
1930070,2.0
1930245,1.0
1930245,2.0
1930690,1.0
1930690,2.0
1931225,1.0
1931225,2.0
1931225,3.0
1932226,1.0
1932226,2.0
1946062,1.0
1932226,3.0
1932453,1.0
1932753,1.0
1933930,1.0
1933969,1.0
1933969,2.0
1933969,3.0
1934073,1.0
1934073,2.0
1934073,3.0
1935110,1.0
1935110,2.0
1935970,1.0
1935970,2.0
1935970,3.0
1937500,1.0
1937500,2.0
1938601,1.0
1938601,2.0
1938601,3.0
1938721,1.0
1938878,1.0
1938878,2.0
1939112,1.0
1939112,2.0
1939112,3.0
1939177,1.0
1939511,1.0
1939511,2.0
1939682,1.0
1939682,2.0
1939898,1.0
1939898,2.0
1940166,1.0
1940166,2.0
1941230,1.0
1942089,1.0
1942298,1.0
1942298,2.0
1942556,1.0
1942556,2.0
1942557,1.0
1943162,1.0
1943162,2.0
1943162,3.0
1943391,1.0
1943505,1.0
1943505,2.0
1943747,1.0
1943747,2.0
1943747,3.0
1944587,1.0
1944699,1.0
1944699,2.0
1945190,1.0
1945949,1.0
1945949,2.0
1946062,2.0
1946426,1.0
1946775,1.0
1946775,2.0
1946775,3.0
1947807,1.0
1947832,1.0
1947832,2.0
1947862,1.0
1947862,2.0
1947862,3.0
1948177,1.0
1948177,2.0
1948534,1.0
1948819,1.0
1948819,2.0
1949671,1.0
1949671,2.0
1950136,1.0
1950306,1.0
1950671,1.0
1950671,2.0
1950671,3.0
1950671,4.0
1951181,1.0
1951181,2.0
1951181,3.0
1951302,1.0
1951302,2.0
1951595,1.0
1951595,2.0
1952045,1.0
1952919,1.0
1952919,2.0
1953280,1.0
1953431,1.0
1955065,1.0
1955065,2.0
1955195,1.0
1955195,2.0
1955195,3.0
1955195,4.0
1955463,1.0
1955713,1.0
1955713,2.0
1955713,3.0
1955713,4.0
1955713,5.0
1956120,1.0
1956723,1.0
1956723,2.0
1956813,1.0
1956813,2.0
1956813,3.0
1956919,1.0
1956925,1.0
1956925,2.0
2494577,3.0
1958516,1.0
1958516,2.0
1958524,1.0
1958731,1.0
1958731,2.0
1958731,3.0
1958924,1.0
1958924,2.0
1959304,1.0
1959336,1.0
1960307,1.0
1961067,1.0
2836086,2.0
1961067,2.0
1961919,1.0
1962464,1.0
1962807,1.0
1962807,2.0
1963162,1.0
1963162,2.0
1963162,3.0
1964114,1.0
1965615,1.0
1965839,1.0
1965839,2.0
1965940,1.0
1966220,1.0
1966220,2.0
1966335,1.0
1966335,2.0
1966335,3.0
1966489,1.0
1966489,2.0
1967022,1.0
1967022,2.0
1967519,1.0
1967519,2.0
1967591,1.0
1967591,2.0
1967694,1.0
1967694,2.0
1968036,1.0
1968264,1.0
1968264,2.0
1968264,3.0
1968366,1.0
1968366,2.0
1968366,3.0
1968508,1.0
1968515,1.0
1968515,2.0
1968515,3.0
1968515,4.0
1968515,5.0
1969214,1.0
1969214,2.0
1969354,1.0
1969354,2.0
1970528,1.0
1970528,2.0
1970528,3.0
1972188,1.0
1972188,2.0
1972807,1.0
1972807,2.0
1972807,3.0
1972807,4.0
1973254,1.0
1973580,1.0
1973580,2.0
1973809,1.0
1973809,2.0
1973809,3.0
1973809,4.0
1974122,1.0
1974298,1.0
1974298,2.0
1974325,1.0
1974933,1.0
1975217,1.0
1975962,1.0
1975962,2.0
1976218,1.0
1976218,2.0
1976422,1.0
1976444,1.0
1976444,2.0
1977265,1.0
1978731,1.0
1980494,1.0
1980494,2.0
1980681,1.0
1980681,2.0
1982430,1.0
1982430,2.0
1982586,1.0
1983311,1.0
1983311,2.0
1983311,3.0
1983311,4.0
1983323,1.0
1984366,1.0
1984848,1.0
1985121,1.0
1985121,2.0
1986145,1.0
1986175,1.0
1987339,1.0
1987339,2.0
1987339,3.0
1987642,1.0
1987730,1.0
1987730,2.0
1988903,1.0
1988903,2.0
1988903,3.0
1989221,1.0
1989349,1.0
1989349,2.0
1989808,1.0
1989808,2.0
1989808,3.0
1990046,1.0
1990046,2.0
1990349,1.0
1990349,2.0
1990638,1.0
1990760,1.0
1991260,1.0
1991376,1.0
1991376,2.0
1991517,1.0
1991657,1.0
1991761,1.0
1991761,2.0
1991761,3.0
1991948,1.0
1991948,2.0
1992030,1.0
1992234,1.0
1992542,1.0
1992778,1.0
1992778,2.0
1993284,1.0
1993284,2.0
1993299,1.0
1994610,1.0
1994610,2.0
1995129,1.0
1995129,2.0
1995432,1.0
1995432,2.0
1995432,3.0
1995432,4.0
1995609,1.0
1995797,1.0
1995797,2.0
1995869,1.0
1995869,2.0
1996243,1.0
1996243,2.0
1996243,3.0
1996305,1.0
1996924,1.0
1997161,1.0
1997161,2.0
1997161,3.0
1997334,1.0
1997334,2.0
1997334,3.0
1998407,1.0
1998407,2.0
1998747,1.0
1998747,2.0
1998747,3.0
1999684,1.0
1999684,2.0
1999763,1.0
1999763,2.0
1999763,3.0
2000281,1.0
2000281,2.0
2000388,1.0
2000388,2.0
2000388,3.0
2001149,1.0
2001149,2.0
2001149,3.0
2001416,1.0
2001416,2.0
2001537,1.0
2001537,2.0
2001727,1.0
2001727,2.0
2002220,1.0
2002220,2.0
2002220,3.0
2002220,4.0
2002220,5.0
2002284,1.0
2002493,1.0
2002786,1.0
2002786,2.0
2004591,1.0
2005056,1.0
2005056,2.0
2005056,3.0
2005056,4.0
2005637,1.0
2005773,1.0
2005773,2.0
2006005,1.0
2006005,2.0
2007415,1.0
2007415,2.0
2008261,1.0
2008261,2.0
2008801,1.0
2008920,1.0
2008920,2.0
2008920,3.0
2008927,1.0
2008927,2.0
2008950,1.0
2009267,1.0
2009505,1.0
2009505,2.0
2009505,3.0
2011631,1.0
2011785,1.0
2011785,2.0
2011865,1.0
2011865,2.0
2011918,1.0
2011918,2.0
2012599,1.0
2017511,1.0
2024498,1.0
2026840,1.0
2026840,2.0
2030992,1.0
2030992,2.0
2034554,1.0
2034554,2.0
2044278,1.0
2044278,2.0
2044879,1.0
2044879,2.0
2056140,1.0
2056140,2.0
2060835,1.0
2061255,1.0
2061255,2.0
2065524,1.0
2069513,1.0
2069513,2.0
2075912,1.0
2076719,1.0
2079597,1.0
2080732,1.0
2080732,2.0
2080732,3.0
2087415,1.0
2087415,2.0
2087415,3.0
2091564,1.0
2091564,2.0
2103267,1.0
2105252,1.0
2105252,2.0
2106883,1.0
2107058,1.0
2107333,1.0
2107333,2.0
2108917,1.0
2108917,2.0
2118599,1.0
2118599,2.0
2118599,3.0
2118969,1.0
2122496,1.0
2122496,2.0
2123868,1.0
2123868,2.0
2128787,1.0
2128787,2.0
2141488,1.0
2141929,1.0
2150491,1.0
2150491,2.0
2162726,1.0
2162726,2.0
2165954,1.0
2168290,1.0
2168290,2.0
2173121,1.0
2173121,2.0
2173121,3.0
2173340,1.0
2182897,1.0
2182897,2.0
2182897,3.0
2190355,1.0
2190355,2.0
2195426,1.0
2195426,2.0
2195426,3.0
2198877,1.0
2199140,1.0
2199140,2.0
2201352,1.0
2211767,1.0
2211767,2.0
2218581,1.0
2218838,1.0
2218838,2.0
2218838,3.0
2227954,1.0
2227954,2.0
2227954,3.0
2229219,1.0
2229219,2.0
2229219,3.0
2229908,1.0
2229908,2.0
2232461,1.0
2232461,2.0
2232461,3.0
2232753,1.0
2242251,1.0
2242251,2.0
2244755,1.0
2247265,1.0
2247265,2.0
2247760,1.0
2248993,1.0
2249506,1.0
2253286,1.0
2253286,2.0
2253286,3.0
2253286,4.0
2253286,5.0
2253778,1.0
2253778,2.0
2253778,3.0
2256662,1.0
2256662,2.0
2257300,1.0
2257300,2.0
2260089,1.0
2260089,2.0
2261150,1.0
2269505,1.0
2269505,2.0
2270415,1.0
2270415,2.0
2280898,1.0
2280898,2.0
2285494,1.0
2285494,2.0
2285494,3.0
2289985,1.0
2289985,2.0
2297178,1.0
2297178,2.0
2297229,1.0
2297229,2.0
2299419,1.0
2299419,2.0
2299419,3.0
2301114,1.0
2301114,2.0
2301114,3.0
2304913,1.0
2310789,1.0
2310789,2.0
2310789,3.0
2310789,4.0
2311804,1.0
2311804,2.0
2311804,3.0
2317277,1.0
2317277,2.0
2336112,1.0
2336112,2.0
2352460,1.0
2355990,1.0
2355990,2.0
2362468,1.0
2362468,2.0
2362468,3.0
2363548,1.0
2363548,2.0
2363548,3.0
2363548,4.0
2363548,5.0
2363548,6.0
2363548,7.0
2366325,1.0
2366325,2.0
2368565,1.0
2368565,2.0
2372425,1.0
2383129,1.0
2383129,2.0
2383129,3.0
2386558,1.0
2387832,1.0
2387832,2.0
2388561,1.0
2388561,2.0
2388561,3.0
2388561,4.0
2389988,1.0
2389988,2.0
2400640,1.0
2400640,2.0
2410016,1.0
2410016,2.0
2416496,1.0
2416496,2.0
2416496,3.0
2416728,1.0
2416728,2.0
2416728,3.0
2416927,1.0
2416927,2.0
2423469,1.0
2423469,2.0
2433235,1.0
2433235,2.0
2433235,3.0
2439539,1.0
2439539,2.0
2443193,1.0
2443193,2.0
2450465,1.0
2450465,2.0
2450465,3.0
2453250,1.0
2453250,2.0
2453660,1.0
2453660,2.0
2455435,1.0
2455435,2.0
2458679,1.0
2458679,2.0
2467195,1.0
2467195,2.0
2469509,1.0
2469509,2.0
2474790,1.0
2474790,2.0
2474790,3.0
2474790,4.0
2836086,3.0
2477552,1.0
2477552,2.0
2477552,3.0
2477552,4.0
2477552,5.0
2477552,6.0
2477552,7.0
2478731,1.0
2479681,1.0
2479681,2.0
2479681,3.0
2480661,1.0
2480661,2.0
2481065,1.0
2481065,2.0
2481492,1.0
2481492,2.0
2481492,3.0
2482983,1.0
2482983,2.0
2483036,1.0
2483036,2.0
2483731,1.0
2483731,2.0
2484178,1.0
2484243,1.0
2484243,2.0
2485041,1.0
2485041,2.0
2485041,3.0
2485041,4.0
2485537,1.0
2485537,2.0
2485537,3.0
2487228,1.0
2487228,2.0
2487228,3.0
2487228,4.0
2487228,5.0
2487816,1.0
2487816,2.0
2487841,1.0
2487841,2.0
2487894,1.0
2487894,2.0
2490108,1.0
2490525,1.0
2490525,2.0
2490570,1.0
2490570,2.0
2490729,1.0
2492249,1.0
2492249,2.0
2492409,1.0
2492409,2.0
2836186,1.0
2493000,1.0
2493000,2.0
2493811,1.0
2494577,1.0
2494577,2.0
2495121,1.0
2497948,1.0
2497948,2.0
2498358,1.0
2498358,2.0
2498399,1.0
2498399,2.0
2498403,1.0
2498403,2.0
2499483,1.0
2499641,1.0
2499643,1.0
2499643,2.0
2500102,1.0
2500102,2.0
2500102,3.0
2500102,4.0
2500429,1.0
2500429,2.0
2500429,3.0
2500429,4.0
2502596,1.0
2502596,2.0
2502596,3.0
2502596,4.0
2503138,1.0
2503138,2.0
2503138,3.0
2503554,1.0
2503554,2.0
2503554,3.0
2503554,4.0
2503554,5.0
2503711,1.0
2504354,1.0
2504354,2.0
2504865,1.0
2504865,2.0
2505474,1.0
2505662,1.0
2507050,1.0
2507441,1.0
2507441,2.0
2507441,3.0
2507797,1.0
2507797,2.0
2509900,1.0
2509900,2.0
2510121,1.0
2513816,1.0
2513825,1.0
2513825,2.0
2513825,3.0
2514250,1.0
2514250,2.0
2515113,1.0
2515113,2.0
2920152,1.0
2515764,1.0
2515764,2.0
2515764,3.0
2515764,4.0
2516037,1.0
2516037,2.0
2516037,3.0
2517031,1.0
2517031,2.0
2517031,3.0
2517031,4.0
2517031,5.0
2518879,1.0
2518879,2.0
2519075,1.0
2519075,2.0
2519306,1.0
2519349,1.0
2519349,2.0
2519801,1.0
2519801,2.0
2519801,3.0
2519981,1.0
2519981,2.0
2520182,1.0
2520182,2.0
2521026,1.0
2521026,2.0
2521373,1.0
2521373,2.0
2521373,3.0
2524695,1.0
2524695,2.0
2524695,3.0
2525166,1.0
2525166,2.0
2525166,3.0
2525727,1.0
2527681,1.0
2527681,2.0
2527820,1.0
2527820,2.0
2528333,1.0
2528333,2.0
2528333,3.0
2528588,1.0
2528781,1.0
2528781,2.0
2528905,1.0
2528905,2.0
2572983,1.0
2529015,1.0
2529015,2.0
2529015,3.0
2529015,4.0
2529203,1.0
2529203,2.0
2530807,1.0
2530807,2.0
2531480,1.0
2531480,2.0
2531498,1.0
2531498,2.0
2532007,1.0
